dataset_id,table_id,table_type,clustering_fields,created,expires,friendly_name,full_table_id,partition_expiration,partitioning_type,path,project,reference,time_partitioning,view_use_legacy_sql
analytics_274239098,events_intraday_20220418,table,,2022-04-18 12:20:34.171000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220418,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220418,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220418,,
analytics_274239098,events_intraday_20220421,table,,2022-04-21 18:59:41.135000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220421,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220421,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220421,,
analytics_274239098,events_intraday_20220422,table,,2022-04-22 08:39:22.330000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220422,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220422,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220422,,
analytics_274239098,events_intraday_20220510,table,,2022-05-10 10:47:24.710000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220510,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220510,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220510,,
analytics_274239098,events_intraday_20220513,table,,2022-05-13 03:48:04.262000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220513,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220513,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220513,,
analytics_274239098,events_intraday_20220518,table,,2022-05-18 07:32:36.382000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220518,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220518,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220518,,
analytics_274239098,events_intraday_20220519,table,,2022-05-19 08:55:29.244000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220519,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220519,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220519,,
analytics_274239098,events_intraday_20220524,table,,2022-05-24 06:31:40.491000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220524,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220524,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220524,,
analytics_274239098,events_intraday_20220527,table,,2022-05-27 05:58:21.201000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220527,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220527,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220527,,
analytics_274239098,events_intraday_20220528,table,,2022-05-28 05:34:14.087000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220528,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220528,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220528,,
analytics_274239098,events_intraday_20220603,table,,2022-06-03 09:00:17.364000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220603,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220603,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220603,,
analytics_274239098,events_intraday_20220604,table,,2022-06-04 11:47:39.885000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220604,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220604,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220604,,
analytics_274239098,events_intraday_20220606,table,,2022-06-06 11:01:12.718000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220606,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220606,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220606,,
analytics_274239098,events_intraday_20220607,table,,2022-06-07 05:15:20.098000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220607,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220607,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220607,,
analytics_274239098,events_intraday_20220615,table,,2022-06-15 09:12:32.287000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220615,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220615,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220615,,
analytics_274239098,events_intraday_20220616,table,,2022-06-16 01:26:00.448000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220616,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220616,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220616,,
analytics_274239098,events_intraday_20220620,table,,2022-06-20 01:07:20.348000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220620,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220620,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220620,,
analytics_274239098,events_intraday_20220621,table,,2022-06-21 06:23:10.411000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220621,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220621,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220621,,
analytics_274239098,events_intraday_20220623,table,,2022-06-23 09:47:41.188000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220623,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220623,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220623,,
analytics_274239098,events_intraday_20220624,table,,2022-06-24 08:02:18.774000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220624,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220624,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220624,,
analytics_274239098,events_intraday_20220625,table,,2022-06-25 03:18:05.952000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220625,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220625,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220625,,
analytics_274239098,events_intraday_20220627,table,,2022-06-27 10:50:38.675000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220627,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220627,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220627,,
analytics_274239098,events_intraday_20220628,table,,2022-06-28 06:57:00.767000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220628,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220628,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220628,,
analytics_274239098,events_intraday_20220629,table,,2022-06-29 08:58:22.650000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220629,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220629,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220629,,
analytics_274239098,events_intraday_20220630,table,,2022-06-30 11:04:34.349000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220630,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220630,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220630,,
analytics_274239098,events_intraday_20220701,table,,2022-07-01 09:37:06.396000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220701,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220701,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220701,,
analytics_274239098,events_intraday_20220703,table,,2022-07-03 19:05:47.172000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220703,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220703,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220703,,
analytics_274239098,events_intraday_20220704,table,,2022-07-04 05:37:14.004000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220704,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220704,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220704,,
analytics_274239098,events_intraday_20220705,table,,2022-07-05 07:41:21.496000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220705,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220705,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220705,,
analytics_274239098,events_intraday_20220706,table,,2022-07-06 01:33:23.051000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220706,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220706,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220706,,
analytics_274239098,events_intraday_20220707,table,,2022-07-07 04:04:06.954000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220707,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220707,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220707,,
analytics_274239098,events_intraday_20220708,table,,2022-07-08 12:16:31.604000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220708,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220708,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220708,,
analytics_274239098,events_intraday_20220709,table,,2022-07-09 04:21:45.974000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220709,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220709,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220709,,
analytics_274239098,events_intraday_20220710,table,,2022-07-10 11:53:56.247000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220710,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220710,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220710,,
analytics_274239098,events_intraday_20220715,table,,2022-07-15 02:56:41.672000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220715,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220715,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220715,,
analytics_274239098,events_intraday_20220716,table,,2022-07-16 09:43:42.035000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220716,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220716,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220716,,
analytics_274239098,events_intraday_20220718,table,,2022-07-18 10:48:47.516000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220718,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220718,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220718,,
analytics_274239098,events_intraday_20220723,table,,2022-07-23 12:11:32.878000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220723,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220723,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220723,,
analytics_274239098,events_intraday_20220726,table,,2022-07-26 11:43:44.675000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220726,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220726,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220726,,
analytics_274239098,events_intraday_20220730,table,,2022-07-30 07:30:19.359000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220730,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220730,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220730,,
analytics_274239098,events_intraday_20220731,table,,2022-07-31 02:09:30.180000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220731,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220731,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220731,,
analytics_274239098,events_intraday_20220803,table,,2022-08-03 14:18:52.901000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220803,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220803,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220803,,
analytics_274239098,events_intraday_20220820,table,,2022-08-20 17:06:02.045000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220820,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220820,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220820,,
analytics_274239098,events_intraday_20220825,table,,2022-08-25 10:55:59.227000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220825,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220825,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220825,,
analytics_274239098,events_intraday_20220828,table,,2022-08-28 13:44:25.431000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220828,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220828,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220828,,
analytics_274239098,events_intraday_20220830,table,,2022-08-30 04:55:45.447000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220830,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220830,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220830,,
analytics_274239098,events_intraday_20220831,table,,2022-08-31 04:08:50.311000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220831,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220831,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220831,,
analytics_274239098,events_intraday_20220904,table,,2022-09-04 14:06:33.435000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220904,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220904,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220904,,
analytics_274239098,events_intraday_20220906,table,,2022-09-06 04:48:50.853000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220906,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220906,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220906,,
analytics_274239098,events_intraday_20220915,table,,2022-09-15 07:32:03.903000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220915,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220915,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220915,,
analytics_274239098,events_intraday_20220920,table,,2022-09-20 10:27:16.927000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220920,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220920,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220920,,
analytics_274239098,events_intraday_20220926,table,,2022-09-26 08:16:16.076000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20220926,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20220926,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20220926,,
analytics_274239098,events_intraday_20221003,table,,2022-10-03 16:37:23.045000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221003,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221003,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221003,,
analytics_274239098,events_intraday_20221004,table,,2022-10-04 06:41:35.723000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221004,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221004,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221004,,
analytics_274239098,events_intraday_20221005,table,,2022-10-05 23:40:34.906000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221005,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221005,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221005,,
analytics_274239098,events_intraday_20221006,table,,2022-10-06 04:52:55.655000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221006,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221006,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221006,,
analytics_274239098,events_intraday_20221007,table,,2022-10-07 13:35:49.468000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221007,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221007,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221007,,
analytics_274239098,events_intraday_20221008,table,,2022-10-08 03:22:10.058000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221008,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221008,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221008,,
analytics_274239098,events_intraday_20221011,table,,2022-10-11 05:50:55.038000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221011,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221011,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221011,,
analytics_274239098,events_intraday_20221017,table,,2022-10-17 10:29:54.216000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221017,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221017,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221017,,
analytics_274239098,events_intraday_20221018,table,,2022-10-18 09:34:18.971000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221018,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221018,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221018,,
analytics_274239098,events_intraday_20221019,table,,2022-10-20 00:36:15.413000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221019,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221019,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221019,,
analytics_274239098,events_intraday_20221029,table,,2022-10-29 11:08:56.810000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221029,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221029,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221029,,
analytics_274239098,events_intraday_20221031,table,,2022-10-31 04:25:32.219000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221031,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221031,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221031,,
analytics_274239098,events_intraday_20221104,table,,2022-11-04 04:05:46.731000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221104,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221104,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221104,,
analytics_274239098,events_intraday_20221107,table,,2022-11-07 02:34:28.292000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221107,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221107,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221107,,
analytics_274239098,events_intraday_20221113,table,,2022-11-13 11:25:48.676000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221113,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221113,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221113,,
analytics_274239098,events_intraday_20221115,table,,2022-11-15 06:01:46.734000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221115,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221115,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221115,,
analytics_274239098,events_intraday_20221128,table,,2022-11-29 00:58:01.461000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221128,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221128,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221128,,
analytics_274239098,events_intraday_20221204,table,,2022-12-04 11:42:31.353000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221204,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221204,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221204,,
analytics_274239098,events_intraday_20221206,table,,2022-12-06 10:26:19.359000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221206,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221206,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221206,,
analytics_274239098,events_intraday_20221207,table,,2022-12-07 02:32:07.131000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221207,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221207,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221207,,
analytics_274239098,events_intraday_20221211,table,,2022-12-11 07:51:44.184000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221211,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221211,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221211,,
analytics_274239098,events_intraday_20221214,table,,2022-12-14 12:34:29.861000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20221214,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20221214,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20221214,,
analytics_274239098,events_intraday_20230101,table,,2023-01-01 07:44:36.977000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20230101,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20230101,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20230101,,
analytics_274239098,events_intraday_20230201,table,,2023-02-01 15:27:42.374000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20230201,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20230201,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20230201,,
analytics_274239098,events_intraday_20230312,table,,2023-03-12 15:45:47.728000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20230312,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20230312,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20230312,,
analytics_274239098,events_intraday_20230321,table,,2023-03-21 07:09:40.507000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20230321,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20230321,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20230321,,
analytics_274239098,events_intraday_20230323,table,,2023-03-23 16:53:35.198000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20230323,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20230323,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20230323,,
analytics_274239098,events_intraday_20230327,table,,2023-03-27 05:30:50.712000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20230327,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20230327,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20230327,,
analytics_274239098,events_intraday_20230329,table,,2023-03-29 03:39:03.595000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20230329,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20230329,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20230329,,
analytics_274239098,events_intraday_20230402,table,,2023-04-02 01:04:17.071000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20230402,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20230402,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20230402,,
analytics_274239098,events_intraday_20230411,table,,2023-04-11 04:14:12.346000+00:00,,,hubemployee-189ad:analytics_274239098.events_intraday_20230411,,,/projects/hubemployee-189ad/datasets/analytics_274239098/tables/events_intraday_20230411,hubemployee-189ad,hubemployee-189ad.analytics_274239098.events_intraday_20230411,,
